Date,Symbol,Open,High,Low,Close,Volume From,Volume To,,,,
0.0958,ETHBTC,0.07,0.07574,0.06983,0.07266,12540.26,915.61,,,,
0.096,ETHBTC,0.07266,0.07315,0.0716,0.07253,6712.5,485.78,,,,
0.0962,ETHBTC,0.07253,0.07335,0.07213,0.07312,4252.2,308.83,,,,
0.0964,ETHBTC,0.07312,0.07382,0.0705,0.07141,8047.76,582.29,,,,
0.0966,ETHBTC,0.07141,0.07292,0.07127,0.07283,7920.22,572,,,,
0.0968,ETHBTC,0.07283,0.0756,0.07203,0.0756,7731.89,572.44,,,,
0.097,ETHBTC,0.0756,0.07799,0.07552,0.07725,7665.53,589.51,,,,
0.0972,ETHBTC,0.07725,0.07725,0.07487,0.07521,4816.17,364.81,,,,
0.0974,ETHBTC,0.07521,0.07524,0.0737,0.07432,4674.17,347.14,,,,
0.0976,ETHBTC,0.07432,0.07437,0.07233,0.07364,7993.04,585.79,,,,
0.0978,ETHBTC,0.07364,0.07397,0.07174,0.07226,5845.94,424.75,,,,
0.098,ETHBTC,0.07226,0.0723,0.06931,0.07024,8082.98,569.46,,,,
0.0982,ETHBTC,0.07024,0.07076,0.06925,0.06958,6100.67,427.75,,,,
0.0984,ETHBTC,0.06958,0.07005,0.0689,0.06899,3729.85,258.97,,,,
0.0986,ETHBTC,0.06899,0.06899,0.06707,0.06763,9513.07,645.64,,,,
0.0988,ETHBTC,0.06763,0.06861,0.06715,0.06762,6094.24,413.91,,,,
0.099,ETHBTC,0.06762,0.07007,0.06762,0.06928,5555.1,382.84,,,,
0.0992,ETHBTC,0.06928,0.06954,0.06782,0.06833,4667.92,319.94,,,,
0.0994,ETHBTC,0.06833,0.0708,0.06771,0.07075,5618.17,388.63,,,,
0.0996,ETHBTC,0.07075,0.0719,0.06996,0.07021,6280.45,445.66,,,,
0.0998,ETHBTC,0.07021,0.07045,0.06679,0.06709,5807.38,397.05,,,,
0.1,ETHBTC,0.06709,0.06745,0.05848,0.06226,32748.49,2059.94,,,,
0.1002,ETHBTC,0.06226,0.06353,0.06028,0.06267,12898.82,799.4,,,,
0.1004,ETHBTC,0.06267,0.06362,0.06148,0.06283,7499.05,469.44,,,,
0.1006,ETHBTC,0.06283,0.06355,0.05104,0.0556,28211.77,1650.89,,,,
0.1008,ETHBTC,0.0556,0.06204,0.051,0.05977,56706.25,3237.88,,,,
0.101,ETHBTC,0.05977,0.06188,0.05751,0.05803,18624.72,1115,,,,
0.1012,ETHBTC,0.05803,0.06042,0.05718,0.05913,12673.26,744.67,,,,
0.1014,ETHBTC,0.05913,0.06227,0.05781,0.05789,15712.56,945.44,,,,
0.1016,ETHBTC,0.05789,0.0585,0.05572,0.0565,13289.4,760.88,,,,
0.1018,ETHBTC,0.0565,0.05762,0.05546,0.05628,12338.01,696.5,,,,
0.102,ETHBTC,0.05628,0.05639,0.05355,0.05396,11872.91,646.66,,,,
0.1022,ETHBTC,0.05396,0.0544,0.05002,0.05055,30533.93,1569.46,,,,
0.1024,ETHBTC,0.05055,0.05088,0.04725,0.04983,43565.79,2138.73,,,,
0.1026,ETHBTC,0.04983,0.05145,0.04865,0.04915,12599.91,630.91,,,,
0.1028,ETHBTC,0.04915,0.0492,0.04751,0.0483,21502.9,1039.57,,,,
0.103,ETHBTC,0.0483,0.05571,0.0483,0.05383,43683.91,2331.89,,,,
0.1032,ETHBTC,0.05383,0.05445,0.05156,0.05162,10873.16,578.11,,,,
0.1034,ETHBTC,0.05162,0.05215,0.0492,0.05013,12835.27,649.82,,,,
0.1036,ETHBTC,0.05013,0.05184,0.04968,0.0514,9720.28,495.01,,,,
0.1038,ETHBTC,0.0514,0.05185,0.05057,0.05122,7477.42,382.93,,,,
0.104,ETHBTC,0.05122,0.05395,0.04893,0.04951,16960.38,866.75,,,,
0.1042,ETHBTC,0.04951,0.05083,0.04933,0.05002,8486.44,425.69,,,,
0.1044,ETHBTC,0.05002,0.05047,0.04701,0.04706,32962.66,1595.36,,,,
0.1046,ETHBTC,0.04706,0.04769,0.04263,0.04286,37831.57,1713.6,,,,
0.1048,ETHBTC,0.04286,0.0432,0.03772,0.04052,95415.63,3896.55,,,,
0.105,ETHBTC,0.04052,0.04374,0.03937,0.04258,44387.56,1827.51,,,,
0.1052,ETHBTC,0.04258,0.04311,0.03953,0.04076,27707.92,1140.78,,,,
0.1054,ETHBTC,0.04076,0.04099,0.03868,0.04,26519.9,1054.29,,,,
0.1056,ETHBTC,0.04,0.04349,0.03951,0.04266,36423.89,1522.25,,,,
0.1058,ETHBTC,0.04266,0.04271,0.04058,0.041,28821.12,1194.14,,,,
0.106,ETHBTC,0.041,0.045,0.03805,0.0412,83774.13,3494.08,,,,
0.1062,ETHBTC,0.0412,0.04652,0.04119,0.04482,52227.88,2313.33,,,,
0.1064,ETHBTC,0.04482,0.04748,0.0437,0.0453,41486.71,1870.39,,,,
0.1066,ETHBTC,0.0453,0.05167,0.04404,0.0496,43816.96,2114.96,,,,
0.1068,ETHBTC,0.0496,0.05472,0.04667,0.052,90041.74,4630.76,,,,
0.107,ETHBTC,0.052,0.05416,0.04602,0.04821,57051.44,2828.31,,,,
0.1072,ETHBTC,0.04821,0.052,0.0473,0.05078,40219.21,1997.23,,,,
0.1074,ETHBTC,0.05078,0.05079,0.04487,0.0455,35940.37,1695.11,,,,
0.1076,ETHBTC,0.0455,0.04625,0.04105,0.04206,47853.88,2058.21,,,,
0.1078,ETHBTC,0.04206,0.04375,0.04105,0.04307,40268.75,1696.79,,,,
0.108,ETHBTC,0.04307,0.045,0.04256,0.04464,20268.71,885.17,,,,
0.1082,ETHBTC,0.04464,0.0485,0.04287,0.04409,51410.62,2326.12,,,,
0.1084,ETHBTC,0.04409,0.04545,0.04368,0.04455,22660.01,1008.85,,,,
0.1086,ETHBTC,0.04455,0.04629,0.044,0.04458,22960.07,1029.07,,,,
0.1088,ETHBTC,0.04458,0.04639,0.0442,0.04637,14209.04,638.84,,,,
0.109,ETHBTC,0.04637,0.0523,0.0458,0.0508,57513.41,2873.09,,,,
0.1092,ETHBTC,0.0508,0.05862,0.04803,0.05751,63736.9,3451.92,,,,
0.1094,ETHBTC,0.05751,0.05947,0.05271,0.05287,51991.24,2867.39,,,,
0.1096,ETHBTC,0.05287,0.05344,0.04766,0.05049,67870.1,3415.45,,,,
0.1098,ETHBTC,0.05049,0.05081,0.04861,0.04881,32822.98,1625.19,,,,
0.11,ETHBTC,0.04881,0.04936,0.04625,0.04705,28164.47,1340.59,,,,
0.1102,ETHBTC,0.04705,0.0478,0.04312,0.04385,92465.93,4187.63,,,,
0.1104,ETHBTC,0.04385,0.04455,0.04258,0.04366,43152.17,1880.11,,,,
0.1106,ETHBTC,0.04366,0.04444,0.0423,0.04263,37248.64,1613.13,,,,
0.1108,ETHBTC,0.04263,0.04341,0.04162,0.042,19625.19,830.74,,,,
0.111,ETHBTC,0.042,0.04219,0.04034,0.04115,23269.38,961.73,,,,
0.1112,ETHBTC,0.04115,0.04122,0.04,0.04021,12494.34,507.61,,,,
0.1114,ETHBTC,0.04021,0.04032,0.03856,0.03896,17884.97,702.31,,,,
0.1116,ETHBTC,0.03896,0.03896,0.02957,0.03053,84326.44,2883.61,,,,
0.1118,ETHBTC,0.03053,0.03267,0.0231,0.02492,163150.98,4454.92,,,,
0.112,ETHBTC,0.02492,0.0327,0.024,0.0281,154997.79,4365.63,,,,
0.1122,ETHBTC,0.0281,0.03549,0.02797,0.03176,122483.96,3920.43,,,,
0.1124,ETHBTC,0.03176,0.03295,0.028,0.02903,74036.32,2250.34,,,,
0.1126,ETHBTC,0.02903,0.031,0.027,0.03073,73911.01,2117.27,,,,
0.1128,ETHBTC,0.03073,0.04161,0.02941,0.03899,192731.68,6492.62,,,,
0.113,ETHBTC,0.03899,0.04495,0.036,0.04278,123931.14,5056.06,,,,
0.1132,ETHBTC,0.04278,0.0452,0.03987,0.042,71936.93,3092.47,,,,
0.1134,ETHBTC,0.042,0.04211,0.03472,0.03893,96700.28,3684.69,,,,
0.1136,ETHBTC,0.03893,0.041,0.0349,0.03591,70384.43,2625.21,,,,
0.1138,ETHBTC,0.03591,0.03919,0.03591,0.03764,49807.44,1857.29,,,,
0.114,ETHBTC,0.03764,0.0428,0.03737,0.04133,60366.82,2423.87,,,,
0.1142,ETHBTC,0.04133,0.04749,0.041,0.04632,81847.47,3689.41,,,,
0.1144,ETHBTC,0.04632,0.0497,0.04517,0.0486,63349.13,2996.86,,,,
0.1146,ETHBTC,0.0486,0.0513,0.0479,0.05048,41409.59,2062.2,,,,
0.1148,ETHBTC,0.05048,0.05188,0.04444,0.04768,108902.47,5264.74,,,,
0.115,ETHBTC,0.04768,0.0489,0.04753,0.04841,29881.68,1442.88,,,,
0.1152,ETHBTC,0.04841,0.04915,0.04778,0.04879,27967.51,1350.92,,,,
0.1154,ETHBTC,0.04879,0.05272,0.04879,0.05222,26921.65,1385.77,,,,
0.1156,ETHBTC,0.05222,0.0534,0.04624,0.04786,31548.9,1539.05,,,,
0.1158,ETHBTC,0.04786,0.04888,0.04622,0.04804,22869.4,1092.51,,,,
0.116,ETHBTC,0.04804,0.0505,0.04769,0.04991,26571.57,1310.78,,,,
0.1162,ETHBTC,0.04991,0.05174,0.049,0.05114,21808.35,1102.26,,,,
0.1164,ETHBTC,0.05114,0.0556,0.05022,0.05523,32724.56,1746.43,,,,
0.1166,ETHBTC,0.05523,0.0555,0.0525,0.05343,22981.51,1236.09,,,,
0.1168,ETHBTC,0.05343,0.05699,0.05326,0.05621,21547.98,1195.96,,,,
0.117,ETHBTC,0.05621,0.06508,0.0535,0.05839,78025.58,4722.37,,,,
0.1172,ETHBTC,0.05839,0.06377,0.05657,0.06188,33596.53,2011.44,,,,
0.1174,ETHBTC,0.06188,0.06839,0.0599,0.06245,42412.84,2730.42,,,,
0.1176,ETHBTC,0.06245,0.06803,0.05506,0.05699,58759.17,3579.46,,,,
0.1178,ETHBTC,0.05699,0.06106,0.0562,0.05876,23811.61,1409.23,,,,
0.118,ETHBTC,0.05876,0.06885,0.05875,0.06874,33795.47,2187.66,,,,
0.1182,ETHBTC,0.06874,0.0786,0.06874,0.07579,57790.76,4293.92,,,,
0.1184,ETHBTC,0.07579,0.091,0.07578,0.08892,42851.08,3551.14,,,,
0.1186,ETHBTC,0.08892,0.097,0.08251,0.08365,56694.49,5225.34,,,,
0.1188,ETHBTC,0.08365,0.09145,0.08365,0.08572,31713.76,2796.06,,,,
0.119,ETHBTC,0.08572,0.0925,0.0846,0.09132,14769.27,1314.34,,,,
0.1192,ETHBTC,0.09132,0.09989,0.08943,0.09756,21007.31,2013.36,,,,
0.1194,ETHBTC,0.09756,0.0997,0.09531,0.09967,15256.04,1489.51,,,,
0.1196,ETHBTC,0.09967,0.1009,0.09111,0.09415,16650.87,1591.53,,,,
0.1198,ETHBTC,0.09415,0.09585,0.085,0.0925,48321.02,4402.24,,,,
0.12,ETHBTC,0.0925,0.0948,0.0829,0.0915,54372.73,4814.89,,,,
0.1202,ETHBTC,0.0915,0.092,0.0883,0.09052,19681.77,1778.71,,,,
0.1204,ETHBTC,0.09052,0.09165,0.08987,0.09013,10289.2,933.31,,,,
0.1206,ETHBTC,0.09013,0.09099,0.08809,0.09027,9930.82,888.55,,,,
0.1208,ETHBTC,0.09027,0.09248,0.08956,0.09104,9045.36,821.51,,,,
0.121,ETHBTC,0.09104,0.09299,0.09075,0.09244,11704.61,1075.87,,,,
0.1212,ETHBTC,0.09244,0.0925,0.08904,0.09087,13048.68,1187.9,,,,
0.1214,ETHBTC,0.09087,0.09401,0.09036,0.09305,10105.68,928,,,,
0.1216,ETHBTC,0.09305,0.095,0.09299,0.09381,13260.56,1247.73,,,,
0.1218,ETHBTC,0.09381,0.09696,0.09201,0.09458,13986.64,1322.52,,,,
0.122,ETHBTC,0.09458,0.0976,0.09409,0.09713,10039.28,961.41,,,,
0.1222,ETHBTC,0.09713,0.1055,0.09674,0.1053,22894.27,2336.95,,,,
0.1224,ETHBTC,0.1053,0.1055,0.103,0.1045,12984.53,1357.63,,,,
0.1226,ETHBTC,0.1045,0.1079,0.1028,0.1056,19718.42,2086.5,,,,
0.1228,ETHBTC,0.1056,0.1107,0.1051,0.1093,16403.53,1776.91,,,,
0.123,ETHBTC,0.1093,0.1229,0.1093,0.1132,42563.12,4894.5,,,,
0.1232,ETHBTC,0.1132,0.1133,0.097,0.1036,45480.28,4804.63,,,,
0.1234,ETHBTC,0.1036,0.1075,0.1033,0.1055,11468.23,1206.15,,,,
0.1236,ETHBTC,0.1055,0.1059,0.0994,0.1012,18734.03,1918.91,,,,
0.1238,ETHBTC,0.1012,0.1032,0.09464,0.1007,31558.55,3131.23,,,,
0.124,ETHBTC,0.1007,0.1025,0.09416,0.1021,39833.74,3931.42,,,,
0.1242,ETHBTC,0.1021,0.1023,0.09862,0.09898,20124.96,2025.47,,,,
0.1244,ETHBTC,0.09898,0.1011,0.096,0.09875,14927.23,1465.72,,,,
0.1246,ETHBTC,0.09875,0.1015,0.09874,0.101,12076.45,1212.37,,,,
0.1248,ETHBTC,0.101,0.1014,0.09943,0.0997,8285.37,831.48,,,,
0.125,ETHBTC,0.0997,0.1008,0.09954,0.1005,4448.08,445.57,,,,
0.1252,ETHBTC,0.1005,0.1005,0.09704,0.09736,7248.95,717.41,,,,
0.1254,ETHBTC,0.09736,0.09856,0.097,0.09849,5592.22,547.48,,,,
0.1256,ETHBTC,0.09849,0.09869,0.096,0.09732,18711.99,1827.97,,,,
0.1258,ETHBTC,0.09732,0.09746,0.09145,0.09247,17855.23,1683.14,,,,
0.126,ETHBTC,0.09247,0.09429,0.09145,0.09216,7504.82,695.88,,,,
0.1262,ETHBTC,0.09216,0.09289,0.0877,0.08789,10594.92,952.38,,,,
0.1264,ETHBTC,0.08789,0.08928,0.08603,0.08788,6867.66,601.43,,,,
0.1266,ETHBTC,0.08788,0.08856,0.0838,0.08412,6050.77,520.6,,,,
0.1268,ETHBTC,0.08412,0.08413,0.07728,0.07876,15500.25,1246.14,,,,
0.127,ETHBTC,0.07876,0.0815,0.0779,0.08027,10464.61,837.76,,,,
0.1272,ETHBTC,0.08027,0.08199,0.07953,0.08184,7620.46,615.76,,,,
0.1274,ETHBTC,0.08184,0.086,0.0817,0.08437,10488.34,883.56,,,,
0.1276,ETHBTC,0.08437,0.08643,0.0831,0.08601,5742.7,487.9,,,,
0.1278,ETHBTC,0.08601,0.08874,0.08599,0.08776,4808.63,421.2,,,,
0.128,ETHBTC,0.08776,0.0892,0.08356,0.084,6172.24,534.8,,,,
0.1282,ETHBTC,0.084,0.08582,0.08165,0.08232,5569.52,464.41,,,,
0.1284,ETHBTC,0.08232,0.083,0.08011,0.08244,4056.39,331.81,,,,
0.1286,ETHBTC,0.08244,0.08279,0.07904,0.07964,4264.35,343.49,,,,
0.1288,ETHBTC,0.07964,0.0797,0.0774,0.07762,4777.05,374.95,,,,
0.129,ETHBTC,0.07762,0.07763,0.0745,0.07451,5798.56,438.98,,,,
0.1292,ETHBTC,0.07451,0.07753,0.0745,0.07505,4089.7,311.32,,,,
0.1294,ETHBTC,0.07505,0.07557,0.07328,0.07389,4118,306.66,,,,
0.1296,ETHBTC,0.07389,0.07644,0.07389,0.07602,4046.08,305.55,,,,
0.1298,ETHBTC,0.07602,0.07685,0.0737,0.0758,8259.45,621.46,,,,
0.13,ETHBTC,0.0758,0.07707,0.07414,0.075,7397.45,562.11,,,,
0.1302,ETHBTC,0.075,0.07873,0.07449,0.0786,13677.59,1052.25,,,,
0.1304,ETHBTC,0.0786,0.08,0.0773,0.07779,7381.82,579.58,,,,
0.1306,ETHBTC,0.07779,0.07948,0.0747,0.07549,6028.31,465.82,,,,
0.1308,ETHBTC,0.07549,0.07701,0.07431,0.07642,7084.65,537.19,,,,
0.131,ETHBTC,0.07642,0.07709,0.0748,0.07543,6829.31,518.62,,,,
0.1312,ETHBTC,0.07543,0.07625,0.07341,0.07465,5870.93,439.04,,,,
0.1314,ETHBTC,0.07465,0.07548,0.07308,0.07391,6003.93,445.38,,,,
0.1316,ETHBTC,0.07391,0.07457,0.07161,0.07247,3735.12,273.02,,,,
0.1318,ETHBTC,0.07247,0.07343,0.06987,0.07,4754.49,339.66,,,,
0.132,ETHBTC,0.07,0.07001,0.06205,0.06563,24045.37,1565.83,,,,
0.1322,ETHBTC,0.06563,0.06667,0.06339,0.06454,10404.43,671.45,,,,
0.1324,ETHBTC,0.06454,0.06487,0.062,0.06262,10115.96,640.74,,,,
0.1326,ETHBTC,0.06262,0.06478,0.06208,0.06285,7221.61,457.24,,,,
0.1328,ETHBTC,0.06285,0.0635,0.06104,0.06189,4720.37,293.67,,,,
0.133,ETHBTC,0.06189,0.0621,0.0608,0.06098,8229.03,504.85,,,,
0.1332,ETHBTC,0.06098,0.06114,0.0602,0.06091,8526.73,517.41,,,,
0.1334,ETHBTC,0.06091,0.06236,0.06071,0.06193,3836.15,234.83,,,,
0.1336,ETHBTC,0.06193,0.062,0.05934,0.05983,5483.46,330.45,,,,
0.1338,ETHBTC,0.05983,0.06008,0.0566,0.05749,7514.03,434.48,,,,
0.134,ETHBTC,0.05749,0.05783,0.0561,0.0561,4179.98,237.98,,,,
0.1342,ETHBTC,0.0561,0.05641,0.054,0.05424,10273.25,563.94,,,,
0.1344,ETHBTC,0.05424,0.05749,0.05423,0.05749,11450.01,638.42,,,,
0.1346,ETHBTC,0.05749,0.05913,0.0564,0.05689,9292.91,538.54,,,,
0.1348,ETHBTC,0.05689,0.05695,0.05512,0.05542,5731.94,320.06,,,,
0.135,ETHBTC,0.05542,0.0557,0.05434,0.05449,4548.13,250.79,,,,
0.1352,ETHBTC,0.05449,0.05604,0.05388,0.05604,6421.24,352.29,,,,
0.1354,ETHBTC,0.05604,0.0562,0.05365,0.05574,6781.17,372.57,,,,
0.1356,ETHBTC,0.05574,0.05636,0.05534,0.05621,3663.02,204.86,,,,
0.1358,ETHBTC,0.05621,0.05634,0.05542,0.05592,3825.03,213.92,,,,
0.136,ETHBTC,0.05592,0.05607,0.05512,0.05579,2414.98,134.44,,,,
0.1362,ETHBTC,0.05579,0.05718,0.05554,0.05702,4738.86,268.19,,,,
0.1364,ETHBTC,0.05702,0.06017,0.05702,0.05884,9007.8,529.14,,,,
0.1366,ETHBTC,0.05884,0.0608,0.05851,0.06076,4298.56,256.77,,,,
0.1368,ETHBTC,0.06076,0.06219,0.0603,0.06201,10564.23,645.04,,,,
0.137,ETHBTC,0.06201,0.06295,0.05857,0.06235,18652.73,1140,,,,
0.1372,ETHBTC,0.06235,0.06461,0.06185,0.06268,13435.44,849.24,,,,
0.1374,ETHBTC,0.06268,0.0635,0.06171,0.06277,4860,304.15,,,,
0.1376,ETHBTC,0.06277,0.06392,0.0624,0.0639,5697.89,359.62,,,,
0.1378,ETHBTC,0.0639,0.06395,0.06288,0.06344,6321.65,400.06,,,,
0.138,ETHBTC,0.06344,0.06403,0.06289,0.06368,5206.26,331.04,,,,
0.1382,ETHBTC,0.06368,0.06445,0.06315,0.06438,6261.2,399.2,,,,
0.1384,ETHBTC,0.06438,0.0689,0.06426,0.0686,9314.81,618.65,,,,
0.1386,ETHBTC,0.0686,0.07115,0.0675,0.06965,14170.28,981.25,,,,
0.1388,ETHBTC,0.06965,0.06982,0.06666,0.06789,5964.35,407.76,,,,
0.139,ETHBTC,0.06789,0.07215,0.06708,0.07061,7231.26,507.48,,,,
0.1392,ETHBTC,0.07061,0.0725,0.07049,0.07202,7071.38,507.8,,,,
0.1394,ETHBTC,0.07202,0.07565,0.07168,0.0728,14960.19,1103.32,,,,
0.1396,ETHBTC,0.0728,0.07299,0.0665,0.0696,29761.39,2060.17,,,,
0.1398,ETHBTC,0.0696,0.07178,0.06889,0.07137,9160.6,648.44,,,,
0.14,ETHBTC,0.07137,0.0735,0.07074,0.072,9470.58,684.81,,,,
0.1402,ETHBTC,0.072,0.07383,0.07199,0.07307,7102.21,520.35,,,,
0.1404,ETHBTC,0.07307,0.07348,0.07236,0.0733,5631.74,411.73,,,,
0.1406,ETHBTC,0.0733,0.07491,0.07215,0.07249,9724.37,714.47,,,,
0.1408,ETHBTC,0.07249,0.07448,0.07041,0.07403,15073.53,1096.65,,,,
0.141,ETHBTC,0.07403,0.07515,0.07375,0.07447,9624.9,716.24,,,,
0.1412,ETHBTC,0.07447,0.0808,0.07447,0.07986,24683.37,1939.19,,,,
0.1414,ETHBTC,0.07986,0.08295,0.07927,0.08084,19401.99,1571.94,,,,
0.1416,ETHBTC,0.08084,0.0831,0.0806,0.083,15755.01,1294.34,,,,
0.1418,ETHBTC,0.083,0.08438,0.07985,0.08196,20711.49,1704.56,,,,
0.142,ETHBTC,0.08196,0.0824,0.0752,0.08039,29632.99,2333.42,,,,
0.1422,ETHBTC,0.08039,0.08204,0.0791,0.08151,8871.6,716.21,,,,
0.1424,ETHBTC,0.08151,0.08164,0.07915,0.08052,7476.89,600.96,,,,
0.1426,ETHBTC,0.08052,0.08186,0.08013,0.08029,8770.34,712.21,,,,
0.1428,ETHBTC,0.08029,0.08224,0.07833,0.08065,16410.96,1310.35,,,,
0.143,ETHBTC,0.08065,0.08109,0.07752,0.08069,10076.53,799.97,,,,
0.1432,ETHBTC,0.08069,0.08509,0.08001,0.08399,9686.78,801.05,,,,
0.1434,ETHBTC,0.08399,0.08464,0.08241,0.08389,11172.39,933.87,,,,
0.1436,ETHBTC,0.08389,0.08484,0.08243,0.08334,5978.01,500.44,,,,
0.1438,ETHBTC,0.08334,0.0844,0.0828,0.08433,3544.23,296.5,,,,
